Strain Category,Z1,Z2.5,PGV1,Magnitude,Depth2,Rrup1,Vs10,Vs30,Vs50,Vs100,VsMean,VsMin,VsMax,VsZhole,EQcategory1,boreholeDepth,PGA (g),kappa surface
1,260,1300,0.000089138,4.8,59,125.395,269.2307692,305.3311793,345.5237117,417.9687585,652.4101265,120,1080,690,4,337,0.015854548,0.038438
1,260,1300,0.00060424,6.3,47,119.6,269.2307692,305.3311793,345.5237117,417.9687585,652.4101265,120,1080,690,3,337,0.029761437,0.047769
1,260,1300,0.00047976,6.3,50,123.44,269.2307692,305.3311793,345.5237117,417.9687585,652.4101265,120,1080,690,3,337,0.033999378,0.051219
1,266,660,0.00032945,5.5,50,91.96,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.033916781,0.053361
1,266,660,0.00043695,5.5,5,56.985,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,2,205,0.062419889,0.058031
1,266,660,0.0019136,6.1,5,52.4,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,2,205,0.10384586,0.053161
1,266,660,0.00056097,5.3,68,100.105,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,4,205,0.083056905,0.057062
1,266,660,0.00039839,5.7,38,108.78,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.022080935,0.058187
1,266,660,0.00055852,6,44,126.25,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.034693805,0.057803
1,266,660,0.0002339,4.6,77,124.59,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,4,205,0.032821606,0.063465
1,266,660,0.00032627,5.9,38,109.155,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.03837498,0.050454
1,266,660,0.00082967,6.9,35,128.59,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.037500064,0.067133
1,266,660,0.00026424,5.1,92,112.82,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,4,205,0.03740523,0.043708
1,266,660,0.00026958,4.9,53,81.525,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.068697262,0.053221
1,266,660,0.00015441,4.6,65,88.31,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.027242738,0.042188
1,266,660,0.0013255,6.5,44,88.785,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.096326472,0.044644
1,266,660,0.00027668,5.2,50,113.99,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.034641799,0.049941
1,266,660,0.00081541,6.1,44,115.225,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,4,205,0.072087818,0.059904
1,266,660,0.00018077,5.2,44,143.8,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,4,205,0.028391959,0.050294
1,266,660,0.0007565,5.9,8,99.685,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,2,205,0.056454549,0.059603
1,266,660,0.00023498,4.4,56,83.15,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,4,205,0.055979361,0.051755
1,266,660,0.00060368,5.1,11,90.91,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,2,205,0.074708489,0.055915
1,266,660,0.00028617,5,56,81.72,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.042251941,0.051563
1,266,660,0.00027073,5.3,59,99.745,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.032118002,0.047239
1,266,660,0.00025909,4.7,44,98.97,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.046857999,0.055178
1,266,660,0.00014752,4.8,56,112.82,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,4,205,0.044142495,0.051839
1,266,660,0.0011285,5.9,47,117.46,285.3911655,347.5372651,404.2143954,479.7486224,585.123934,110,770,770,3,205,0.058879434,0.050352
1,90.15,2560,0.00011974,5.7,8,48.665,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.030782173,0.079051
1,90.15,2560,0.00059413,5.7,8,48.665,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.074708489,0.079198
1,90.15,2560,0.000040882,4.9,5,60.08,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.008233189,0.068751
1,90.15,2560,0.00016175,5.1,5,48.88,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.015834153,0.075141
1,90.15,2560,0.000066653,4,8,65.41,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.01146161,0.12261
1,90.15,2560,0.00065868,5.8,11,64.215,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.062619753,0.059747
1,90.15,2560,0.000018439,4,8,65.41,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.006231486,0.071815
1,90.15,2560,0.00013158,4.8,5,52.185,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.009327344,0.069148
1,90.15,2560,0.00004869,4.9,5,69.205,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.011952094,0.085236
1,90.15,2560,0.000017395,3.9,8,57.055,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.008220952,0.07017
1,90.15,2560,0.00026836,5.6,11,67.855,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.025319554,0.069929
1,90.15,2560,0.000075943,4.7,20,76.385,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.012762768,0.072981
1,90.15,2560,0.000079955,4.3,17,34.37,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.009814769,0.064284
1,90.15,2560,0.00091767,5,5,14.75,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.086748278,0.056182
1,90.15,2560,0.00028383,4.2,5,12.93,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.066918876,0.048974
1,90.15,2560,0.0005689,4.5,5,13.595,266.6666667,464.921466,546.1254613,643.9897912,667.0816753,150,1040,1040,2,110,0.102738448,0.041151
1,100,700,0.00016537,4.5,8,32.09,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.017192415,0.08755
1,100,700,0.00098698,5.2,11,34.92,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.024097934,0.076346
1,100,700,0.00014021,5.1,5,43.575,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.009219254,0.091072
1,100,700,0.00016116,5,11,55.4,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.013518378,0.087759
1,100,700,0.00013327,4.6,11,48.095,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.008248484,0.0834
1,100,700,0.00011379,4.7,5,43.83,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.010764124,0.11155
1,100,700,0.00023979,5.1,5,44.08,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.009574116,0.084413
1,100,700,0.0001849,4.8,5,47.39,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.012903489,0.089205
1,100,700,0.000078425,4.2,5,27.975,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.008687982,0.082125
1,100,700,0.00019516,4.5,14,50.375,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.011696145,0.085354
1,100,700,0.00015249,4.6,8,93.98,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.009790295,0.09772
1,100,700,0.00018293,4.6,11,52.71,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.01261287,0.095118
1,100,700,0.0007825,5,5,19.355,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.024990185,0.069874
1,100,700,0.00014337,4.2,5,19.6,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.007817144,0.062651
1,100,700,0.00011531,4.6,5,29.225,459.4594595,461.0979335,526.764727,667.2712555,667.2712555,340,910,910,2,100,0.007148211,0.075627
1,266,660,0.000059587,4.8,59,139.435,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,1,387,0.008103685,0.068329
1,266,660,0.000092497,3.8,8,16,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.008700219,0.046674
1,266,660,0.000081412,3.7,8,15.885,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.013385815,0.054956
1,266,660,0.00019147,4,11,29.095,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.025089098,0.059499
1,266,660,0.000049748,3.8,8,33.93,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.009694442,0.049922
1,266,660,0.00003797,4.1,5,19.48,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.004964998,0.060835
1,266,660,0.00034028,5.5,5,40.95,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.02662479,0.045319
1,266,660,0.000039389,4.8,5,41.895,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.006581248,0.047979
1,266,660,0.000095217,4.8,5,43.025,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.012887173,0.04752
1,266,660,0.00011269,4.6,5,37.11,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.010125782,0.0487
1,266,660,0.000054936,3.9,8,25.71,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.007477579,0.056618
1,266,660,0.000089585,4.9,5,35.24,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.006852493,0.044783
1,266,660,0.00018919,4.6,11,28.795,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.027472174,0.051297
1,266,660,0.0004072,5.6,11,56.56,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.030880066,0.054434
1,266,660,0.00022513,5.4,8,30.975,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.016871205,0.040823
1,266,660,0.0001085,4.5,5,32.76,320,437.6444689,516.9678845,643.440404,949.4135241,320,1330,1330,2,387,0.007838559,0.045115
1,220,3000,0.000057093,4.5,8,48.2,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.005888861,0.1109
1,220,3000,0.00022428,5.7,8,58.225,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.017898059,0.11142
1,220,3000,0.0011287,5.7,8,58.225,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.041702314,0.10843
1,220,3000,0.00020214,5.1,5,59.7,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.014227081,0.11826
1,220,3000,0.00019163,5,5,57.74,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.009812729,0.12214
1,220,3000,0.00035963,5,11,71.615,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.033961648,0.098308
1,220,3000,0.00018853,4.6,11,63.945,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.017059852,0.12327
1,220,3000,0.000082927,4.7,5,60.265,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.006337536,0.14294
1,220,3000,0.00045593,5.6,14,72.935,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.034805973,0.11104
1,220,3000,0.0011168,5.8,11,75.49,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.034021812,0.10632
1,220,3000,0.0002269,4.8,5,63.4,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.017834837,0.12618
1,220,3000,0.00024355,5.1,11,79.43,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.014402472,0.11403
1,220,3000,0.000098648,4.9,5,79.255,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.007696818,0.1198
1,220,3000,0.00051089,5.5,5,82.925,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.03568089,0.1179
1,220,3000,0.00007742,4.8,5,83.085,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.005408575,0.12356
1,220,3000,0.000052282,4.8,5,84.67,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.005647188,0.13028
1,220,3000,0.0001342,4.6,5,78.415,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.008412659,0.10391
1,220,3000,0.0000996,4.7,5,75.76,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.008500354,0.11015
1,220,3000,0.00010568,4.9,5,44.025,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.006475198,0.098806
1,220,3000,0.00017792,4.6,8,57.855,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.026782846,0.13328
1,220,3000,0.000079149,4.6,8,104.45,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.008290293,0.091867
1,220,3000,0.0002168,4.6,11,68.945,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.016877323,0.11326
1,220,3000,0.00015283,5.2,8,131.295,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.010745769,0.11994
1,220,3000,0.00024063,4.6,8,29.24,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.039881101,0.11028
1,220,3000,0.000053835,4.2,14,33.725,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.006531282,0.090521
1,220,3000,0.00010233,4.3,17,34.435,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.007715173,0.085837
1,220,3000,0.000081364,4.5,20,33.65,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.009534347,0.076556
1,220,3000,0.00091421,5.6,5,26.24,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.043743786,0.092068
1,220,3000,0.00036092,5,5,29.605,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.01153605,0.12012
1,220,3000,0.000068558,4.6,5,31.18,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.007563235,0.088561
1,220,3000,0.00013521,4.5,5,29.235,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.014916409,0.089607
1,220,3000,0.000059197,4.6,5,39.855,229.7297297,311.0979929,388.5284577,538.5611119,559.988408,170,930,930,2,110,0.004065609,0.11187
1,672.4,2160,0.00012182,4.5,50,65.745,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.009600628,0.051261
1,672.4,2160,0.00018534,5.5,35,108.86,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.014585001,0.079908
1,672.4,2160,0.00018166,5.5,32,85.76,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.016557132,0.075604
1,672.4,2160,0.00022404,5,74,77.08,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.014847068,0.04839
1,672.4,2160,0.00031513,4.6,62,113.225,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.035162874,0.06682
1,672.4,2160,0.00010992,4,65,71.06,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.024989166,0.054622
1,672.4,2160,0.00048759,6.1,35,93.825,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.032613584,0.074448
1,672.4,2160,0.00008757,4.3,83,128.44,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.023063941,0.057147
1,672.4,2160,0.00040408,5.8,26,114.48,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.01336644,0.082619
1,672.4,2160,0.00035796,5.8,26,135.22,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.01157072,0.057031
1,672.4,2160,0.00013167,5.6,41,99.355,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.014071064,0.074036
1,672.4,2160,0.00018132,5.8,26,125.475,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.011322929,0.077974
1,672.4,2160,0.00023022,5.7,26,129.345,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.009000015,0.074496
1,672.4,2160,0.00037328,6.2,35,110.57,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.015643466,0.074742
1,672.4,2160,0.00034648,5.1,107,143.4,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.035997002,0.076705
1,672.4,2160,0.00013222,5,47,82.135,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.010625443,0.061933
1,672.4,2160,0.00035886,5.6,41,88.575,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.022831446,0.067285
1,672.4,2160,0.00012008,4.8,65,133.38,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.009308989,0.063136
1,672.4,2160,0.00019712,4.9,41,68.155,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.023406566,0.059753
1,672.4,2160,0.00022759,4.1,44,66.695,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.024001061,0.065613
1,672.4,2160,0.00015178,4,44,66.77,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.016369504,0.063392
1,672.4,2160,0.00033024,4.4,44,71.455,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.062139467,0.069955
1,672.4,2160,0.00027883,5.6,41,72.465,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.0240031,0.057645
1,672.4,2160,0.00016421,4.9,17,121.395,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.005611498,0.086176
1,672.4,2160,0.00009715,4.1,62,70.475,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.013824293,0.044791
1,672.4,2160,0.00020063,4.9,53,83.21,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.035657437,0.068202
1,672.4,2160,0.0002504,5.1,125,122.05,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.013880377,0.057656
1,672.4,2160,0.00021196,4.9,41,76.665,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.010432717,0.059415
1,672.4,2160,0.00038933,4.8,104,114.66,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.036047988,0.070111
1,672.4,2160,0.00023682,4.6,71,75.125,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.030319222,0.065255
1,672.4,2160,0.00025502,5.6,101,145.865,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.03054254,0.063964
1,672.4,2160,0.00022289,5,65,116.59,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,4,216,0.019053397,0.052708
1,672.4,2160,0.000089429,4,68,70.855,129.0322581,168.1034483,199.5131245,236.7551358,288.999491,100,410,410,3,216,0.014134286,0.042952
1,1002,2580,0.00021497,4.8,71,85.27,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,4,2000,0.011306613,0.066453
1,1002,2580,0.00025039,5.1,68,87.37,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,4,2000,0.012535371,0.070958
1,1002,2580,0.000083193,5.6,59,142.535,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,4,2000,0.005691036,0.062371
1,1002,2580,0.000092048,4.7,71,89.95,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,4,2000,0.005216868,0.066039
1,1002,2580,0.00024917,5.7,65,81.7,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,3,2000,0.009168268,0.070817
1,1002,2580,0.00019716,5.4,53,57.95,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,1,2000,0.010748829,0.060149
1,1002,2580,0.000093783,4.9,56,66.775,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,1,2000,0.007011569,0.068122
1,1002,2580,0.000094585,5.1,95,107.1,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,4,2000,0.008071054,0.057619
1,1002,2580,0.0002536,4.8,77,88.17,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,4,2000,0.010581595,0.067419
1,1002,2580,0.00012262,4.8,83,85.895,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,4,2000,0.007358272,0.04869
1,1002,2580,0.00030518,6.2,20,141.37,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,2,2000,0.006266156,0.067247
1,1002,2580,0.00023091,5.9,8,90.98,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,2,2000,0.00610708,0.062285
1,1002,2580,0.00026267,5.8,5,139.63,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,2,2000,0.012105051,0.060923
1,1002,2580,0.000068584,4.8,53,78.91,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,1,2000,0.006150928,0.057051
1,1002,2580,0.00023126,6.3,26,119.27,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,4,2000,0.006459902,0.066172
1,1002,2580,0.00020932,5.8,80,100.555,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,4,2000,0.008976562,0.060404
1,1002,2580,0.00011492,5.5,71,88.12,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,4,2000,0.006147869,0.05674
1,1002,2580,0.000052332,4.4,86,84.64,290,328.9915966,368.6440678,424.3902439,874.4149433,290,1440,1440,4,2000,0.006487435,0.062933
1,14,161.3,0.000051364,4.9,50,73.155,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.025082979,0.070723
1,14,161.3,0.000039334,4.8,44,75.985,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.022965029,0.062157
1,14,161.3,0.0001111,5.2,50,84.785,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.015713827,0.077284
1,14,161.3,0.000049685,4.5,44,86.58,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.017625795,0.080309
1,14,161.3,0.000032417,3.9,23,47.285,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,2,102,0.01850581,0.074221
1,14,161.3,0.000084736,4.8,71,101.57,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.012211102,0.082365
1,14,161.3,0.0002256,5.7,59,131.87,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.037254312,0.084385
1,14,161.3,0.00012593,5.1,68,103.225,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.041497351,0.084644
1,14,161.3,0.000027659,4.7,50,75.485,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.013039111,0.066748
1,14,161.3,0.000043415,4.7,71,105.875,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.021829065,0.080348
1,14,161.3,0.00015679,5.7,65,96.885,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,3,102,0.018881065,0.07688
1,14,161.3,0.000084657,5.4,53,70.98,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.021880051,0.069431
1,14,161.3,0.000027938,4.3,50,75.74,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.013920146,0.062649
1,14,161.3,0.000030073,4.1,35,42.9,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,2,102,0.021175427,0.074244
1,14,161.3,0.00031629,5.9,68,107.605,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,3,102,0.063913773,0.084695
1,14,161.3,0.00012204,4.9,56,76.425,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.051818919,0.066592
1,14,161.3,0.00003218,4.7,62,109.43,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,3,102,0.013244074,0.081483
1,14,161.3,0.000092402,5,53,76.415,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.026689032,0.069847
1,14,161.3,0.000016574,4.3,59,92.125,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,3,102,0.01279234,0.055835
1,14,161.3,0.00017434,5.1,95,118.6,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.03492732,0.080492
1,14,161.3,0.00006376,5.6,8,101.295,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,2,102,0.017368826,0.085551
1,14,161.3,0.000052831,4.7,68,99.31,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,3,102,0.01268527,0.086423
1,14,161.3,0.000091793,4.8,77,103.515,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.025289982,0.083219
1,14,161.3,0.000038391,4.4,86,93.08,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,4,102,0.034582656,0.067073
1,14,161.3,0.000072563,4.4,59,73.105,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.02296197,0.070192
1,14,161.3,0.000027598,4.5,53,88.645,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.017470798,0.070361
1,14,161.3,0.000019018,4.4,53,74.5,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.014239317,0.06633
1,14,161.3,0.000030716,4,26,60.2,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,2,102,0.01465944,0.072079
1,14,161.3,0.000019416,4,56,80.815,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.012129524,0.071465
1,14,161.3,0.000026152,5.1,59,145.91,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,3,102,0.010770243,0.070477
1,14,161.3,0.00011055,4.8,56,77.47,199.2753623,371.6216216,527.1612279,803.6584046,812.4765327,110,1800,1800,1,102,0.04196948,0.070124
